Close,High,Low,Open,Volume
ASII.JK,ASII.JK,ASII.JK,ASII.JK,ASII.JK
4374.3056640625,4418.63984309016,4359.527604386612,4418.63984309016,11250600
4270.8583984375,4359.526738889489,4270.8583984375,4344.748682147491,15960600
4167.4130859375,4241.3033888796535,4167.4130859375,4211.747267702792,37116000
4226.52490234375,4241.302961442854,4137.856547749126,4137.856547749126,27627100
4182.19091796875,4256.081216872792,4182.19091796875,4226.525097311174,28907300
4152.634765625,4211.747004281583,4137.856705960854,4211.747004281583,43416500
4137.857421875,4182.191608537947,4137.857421875,4137.857421875,19181900
4241.3017578125,4241.3017578125,4152.63342838088,4167.41148328615,23876900
4167.4130859375,4241.3033888796535,4167.4130859375,4211.747267702792,14021000
4300.4150390625,4300.4150390625,4196.968629188144,4300.4150390625,28609500
4315.193359375,4329.9714188249145,4226.525002675513,4256.081121575342,20906300
4389.083984375,4403.862044928451,4315.193681607744,4344.749802714647,32357700
4403.8623046875,4418.640366112626,4374.306181837248,4418.640366112626,33204300
4536.86376953125,4551.641827412459,4418.639306481576,4433.417364362785,58427300
4581.19921875,4581.19921875,4522.0869707661295,4566.421156754032,44169700
4773.3125,4788.090557275542,4610.75386996904,4610.75386996904,83763300
4743.7568359375,4788.091011974299,4625.532366506036,4788.091011974299,46020400
4625.5322265625,4728.978634185304,4566.419993635184,4714.200575953475,36988800
4625.5322265625,4669.8664012579875,4595.976110098843,4655.088343026158,13303500
4581.19921875,4640.311466733871,4581.19921875,4610.755342741935,27928900
4640.3115234375,4684.645709967158,4625.533461260948,4655.089585614052,62791800
4581.19921875,4655.089528729839,4522.0869707661295,4610.755342741935,24741000
4507.30859375,4595.976959528688,4477.75247182377,4551.6427766393435,21003300
4566.4208984375,4566.4208984375,4507.308653797532,4551.642837277508,28775500
4462.97509765625,4581.199603554429,4433.418971181705,4566.4215403171565,38947300
4492.5302734375,4492.5302734375,4403.861912777549,4492.5302734375,43791500
4477.751953125,4551.642249381188,4462.973893873763,4477.751953125,18249700
4507.30859375,4551.6427766393435,4492.530532786885,4522.0866547131145,27338800
4655.0888671875,4655.0888671875,4507.308268229167,4507.308268229167,45462300
4684.64501953125,4684.64501953125,4551.642479544558,4640.310839535686,32743400
4699.423828125,4714.201890477594,4655.089641067217,4699.423828125,34871600
4610.7548828125,4714.201306465344,4595.976822290665,4699.423245943509,13527700
4610.7548828125,4610.7548828125,4566.420701246995,4566.420701246995,10097500
4699.423828125,4758.536077535377,4640.311578714623,4699.423828125,68697400
4640.3115234375,4699.42377214371,4640.3115234375,4640.3115234375,7536100
4669.8662109375,4669.8662109375,4595.975922789755,4610.753980419304,19879600
4728.97900390625,4728.97900390625,4640.310647583008,4669.866766357422,18250700
4817.64794921875,4832.426010412672,4714.201520861292,4728.979582055214,39048800
4758.5361328125,4817.64838290955,4743.758070288238,4758.5361328125,25559700
4640.3115234375,4773.314083026473,4640.3115234375,4773.314083026473,41396200
4655.0888671875,4669.866927083333,4610.754687500001,4640.310807291667,49164200
4728.97900390625,4758.535122680664,4655.088706970215,4655.088706970215,49550000
4655.0888671875,4758.535286458334,4655.0888671875,4743.7572265625,28378700
4640.3115234375,4728.979896496815,4640.3115234375,4640.3115234375,26509100
4773.3125,4773.3125,4655.088041795665,4684.644156346749,26743100
4699.423828125,4773.314139887972,4655.089641067217,4699.423828125,56713500
4714.20068359375,4758.534859301529,4684.644566455232,4699.422625024491,17798900
4640.3115234375,4728.979896496815,4640.3115234375,4728.979896496815,49276600
4669.8662109375,4714.200383826147,4640.310095678402,4669.8662109375,35138700
4655.0888671875,4699.423046875,4640.310807291667,4699.423046875,27352000
4714.20068359375,4728.97874216301,4655.088449316713,4669.866507885972,24470900
4728.97900390625,4758.535122680664,4699.422885131836,4743.757063293458,26491800
4714.20068359375,4743.756800732269,4684.644566455232,4714.20068359375,32650000
4758.5361328125,4788.092257861025,4714.201945239713,4773.314195336762,78246500
4788.0908203125,4817.646936487269,4714.200529875579,4758.534704137732,45346100
4832.42529296875,4906.315587968272,4802.869174968941,4817.647233968845,56395200
4817.64794921875,4847.204071606595,4788.091826830905,4847.204071606595,58551400
4847.20263671875,4876.758750357279,4802.868466260957,4817.646523080221,25176400
4817.64794921875,4861.982132800517,4817.64794921875,4817.64794921875,33683500
4847.20263671875,4847.20263671875,4728.978182164634,4788.090409441692,42916500
4950.64990234375,4994.984080573694,4847.20348647388,4876.759605293843,41823500
5068.87451171875,5068.87451171875,4965.428093112245,5024.540332315962,46884900
4832.42529296875,5068.874236967221,4832.42529296875,5068.874236967221,50961300
4773.3125,4891.536958204334,4714.2002708978325,4861.98084365325,23627800
4847.20263671875,4876.758750357279,4788.090409441692,4817.646523080221,23208000
4817.64794921875,4891.538255188362,4802.869888024828,4891.538255188362,13826400
4714.20068359375,4802.869035009307,4699.422625024491,4773.312917870788,40611500
4817.64794921875,4817.64794921875,4728.979582055214,4743.757643249137,24132500
4817.64794921875,4861.982132800517,4728.979582055214,4817.64794921875,32941300
4832.42529296875,4832.42529296875,4758.534997969227,4832.42529296875,14575600
4847.20263671875,4847.20263671875,4788.090409441692,4832.424579899485,13000600
4832.42529296875,4861.9814109685585,4802.869174968941,4847.203351968655,10349900
4758.5361328125,4861.982570482337,4728.980007763975,4847.204507958075,31847400
4714.20068359375,4773.312917870788,4699.422625024491,4743.756800732269,31036600
4551.642578125,4728.979301948052,4522.086457487825,4714.201241629465,60270400
4684.64501953125,4699.423079529771,4536.8644195460365,4566.420539543079,41807400
